addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3
경기도 가평군 가평읍 광장로 5,,,,,,1214552,39,20110223230336,,,,127.511223891089,37.8262101837755,6,20260122163000,,,가평장원추어탕,12416,41,820,FD,FD01,FD010100
경기도 가평군 가평읍 문화로 291-25,,31,A03,A0302,A03021700,2740097,28,20210906201426,http://tong.visitkorea.or.kr/cms/resource/92/2797392_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2797392_image2_1.jpg,Type3,127.5043235876,37.8387627132,6,20250411141413,1,,가평카라반캠핑농원,12414,41,820,AC,AC05,AC050300
경기도 가평군 상면 축령로 109,,,,,,3083766,39,20231024104837,https://tong.visitkorea.or.kr/cms/resource/44/3083744_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/44/3083744_image3_1.JPG,Type3,127.36007330767164,37.77466508920391,6,20260421112651,,,가평카페109,12448,41,820,FD,FD05,FD050100
경기도 가평군 조종면 연인산로474번길 91-27,,31,A03,A0302,A03021700,2726710,28,20210722233251,http://tong.visitkorea.or.kr/cms/resource/32/2727132_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2727132_image2_1.jpg,Type3,127.3850898109,37.8456819339,6,20250410132052,1,,가평캠핑스마일,12433,41,820,AC,AC05,AC050100
경기도 가평군 설악면 미사리로 267-19,,,,,,3539194,12,20250917103757,https://tong.visitkorea.or.kr/cms/resource/28/3539128_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/28/3539128_image3_1.jpg,Type3,127.51899428972771,37.69001654914845,6,20260409133004,,,가평크루즈,12461,41,820,EX,EX07,EX070100
경기도 가평군 가평읍 북한강변로 1044-15,,,,,,3006200,28,20230901115810,https://tong.visitkorea.or.kr/cms/resource/36/3001836_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/36/3001836_image3_1.JPG,Type3,127.525961,37.805921,6,20260506132937,,,가평탑랜드(KTOPLAND),12422,41,820,LS,LS01,LS011800
경기도 가평군 가평읍 상지로 705-38,,31,A03,A0302,A03021700,2798624,28,20211215213733,http://tong.visitkorea.or.kr/cms/resource/32/2798732_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2798732_image3_1.jpg,Type3,127.4964712723,37.7525337095,6,20250414171046,1,,가평포레스트카라반랜드,12429,41,820,AC,AC05,AC050300
경기도 가평군 청평면 호명리길 151,,31,B02,B0201,B02010700,3532761,32,20250908143030,,,,127.4671885431,37.7279721369,6,20251023143000,1,,가평풀빌라스테이청평,12455,41,820,AC,AC03,AC030100
경기도 가평군 가평읍 문화로 131,,,,,,1283850,12,20110520231515,https://tong.visitkorea.or.kr/cms/resource/10/3510910_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/10/3510910_image3_1.jpg,Type3,127.5058,37.8265,6,20260312141159,,,가평학도의용대 참전비,12416,41,820,HS,HS02,HS020100
경기도 가평군 가평읍 향교로 23-1,,,,,,921096,12,20100113183142,https://tong.visitkorea.or.kr/cms/resource/82/3520182_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/82/3520182_image3_1.jpg,Type1,127.50775905008138,37.82996123545063,6,20260319173823,,,가평향교,12417,41,820,HS,HS01,HS010900
경기도 가평군 설악면 장수로79번길 63-18,,31,A03,A0302,A03021700,2740118,28,20210906213526,http://tong.visitkorea.or.kr/cms/resource/47/2740247_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/47/2740247_image3_1.JPG,Type3,127.5102603464,37.6077202286,6,20250116145809,1,,가평황토은글램핑,12474,41,820,AC,AC05,AC050400
경기도 김포시 대곶면 덕포진로103번길 84,,,,,,4064508,39,20260514113536,https://tong.visitkorea.or.kr/cms/resource/61/4062861_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/61/4062861_image3_1.JPG,Type1,126.538661564277,37.6510907051445,,20260514113540,,,가혜리,10041,41,570,FD,FD05,FD050100
경기도 안산시 상록구 본오동,45-6,31,A02,A0202,A02020700,2863978,12,20221005155740,http://tong.visitkorea.or.kr/cms/resource/69/2863969_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/69/2863969_image3_1.JPG,Type3,126.8741021292,37.2914704176,6,20250613092351,15,,각골공원,15557,41,271,VE,VE03,VE030400
경기도 이천시 마장면 덕이로154번길 273,,31,A03,A0303,A03030500,2767699,28,20211103222705,http://tong.visitkorea.or.kr/cms/resource/18/2767818_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2767818_image2_1.jpg,Type3,127.3849461639,37.2392467362,6,20250724113241,26,,각평낚시터,17385,41,500,LS,LS02,LS020500
경기도 포천시 이동면 금강로 6439,,31,A03,A0302,A03021700,2726713,28,20210722234241,http://tong.visitkorea.or.kr/cms/resource/43/2727043_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2727043_image3_1.jpg,Type3,127.3943453775,38.0999635673,6,20250805132710,29,,각흘계곡캠핑장,11110,41,650,AC,AC05,AC050100
경기도 양평군 청운면 신론새터길 21,,31,A03,A0302,A03021700,2753051,28,20211005234205,http://tong.visitkorea.or.kr/cms/resource/79/2753279_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/79/2753279_image2_1.JPG,Type3,127.7880587851,37.5590865541,6,20250627092555,19,,갈기산캠핑장,12531,41,830,AC,AC05,AC050100
경기도 용인시 처인구 모현읍 파담로 140-23,,,,,,2514616,39,20171109184403,,,,127.243258238089,37.3210871574406,6,20260224142835,,,갈담부대찌개,17036,41,461,FD,FD01,FD010100
경기도 파주시 탄현면 방촌로 1196,,31,A05,A0502,A05020700,2735333,39,20210819234000,http://tong.visitkorea.or.kr/cms/resource/87/2735287_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2735287_image2_1.jpg,Type3,126.7457124396,37.8355604177,6,20250523095008,27,,갈릴리농원 본관,10857,41,480,FD,FD02,FD020400
경기도 평택시 안중읍 안중북로 119,,31,A03,A0302,A03021700,2727183,28,20210726230224,http://tong.visitkorea.or.kr/cms/resource/85/2727185_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/85/2727185_image3_1.JPG,Type3,126.9211614597,37.0004215882,6,20250731130541,28,,갈릴리캠핑장,17816,41,220,AC,AC05,AC050100
경기도 구리시 갈매길 18,,31,A05,A0502,A05020100,2850392,39,20220906161435,http://tong.visitkorea.or.kr/cms/resource/82/2850382_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2850382_image3_1.jpg,Type3,127.1071216167,37.6218501328,6,20250113145811,6,,갈매골순두부,11903,41,310,FD,FD01,FD010100
경기도 구리시 산마루로 106 (갈매동),,31,A02,A0203,A02030400,3447845,12,20241217170141,http://tong.visitkorea.or.kr/cms/resource/21/3448621_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/3448621_image3_1.jpg,Type1,127.1238754676,37.6280830442,6,20250731155316,6,,갈매구릉산자락길,11902,41,310,VE,VE12,VE120300
경기도 구리시 산마루로 41 (갈매동),,,,,,3007381,12,20230905142819,https://tong.visitkorea.or.kr/cms/resource/84/3443684_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/84/3443684_image3_1.jpg,Type1,127.11856697910018,37.63111070332097,6,20260429174129,,,갈매중앙공원,11901,41,310,VE,VE03,VE030400
경기도 의왕시 문화예술로 65 (내손동),,31,A02,A0202,A02020700,2749170,12,20210924201939,http://tong.visitkorea.or.kr/cms/resource/26/3508526_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/3508526_image3_1.jpg,Type1,126.9849701904,37.3780179145,6,20250912181731,24,,갈미한글공원,16038,41,430,VE,VE03,VE030500
경기도 포천시 이동면 화동로 2065-1,,31,A05,A0502,A05020100,2826592,39,20220705161727,,,,127.3663804919,38.0322237360,6,20251215175839,29,,갈비1987,11111,41,650,FD,FD01,FD010100
경기도 하남시 미사대로 584 (덕풍동),,31,A05,A0502,A05020100,2837603,39,20220817105900,http://tong.visitkorea.or.kr/cms/resource/89/2837589_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/89/2837589_image3_1.JPG,Type3,127.2092586730,37.5549264219,6,20250820100022,30,,갈비도락,12925,41,450,FD,FD01,FD010100
경기도 김포시 양촌읍 김포한강4로 317,,,,,,2863282,39,20221004152953,https://tong.visitkorea.or.kr/cms/resource/66/2863266_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/66/2863266_image3_1.jpg,Type3,126.64803153019128,37.65079583509287,6,20260305102058,,,갈비본질 프리미엄,10065,41,570,FD,FD01,FD010100
경기도 포천시 소흘읍 광릉수목원로 1189,,31,A05,A0502,A05020100,2853490,39,20220914155050,http://tong.visitkorea.or.kr/cms/resource/85/2853485_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2853485_image3_1.jpg,Type3,127.1161552032,37.7780626770,6,20250806110637,29,,갈비생각 광릉수목원본점,11184,41,650,FD,FD01,FD010100
경기도 포천시 소흘읍 솔모루로58번길 4-1,,31,A05,A0502,A05020100,2854711,39,20220916131145,http://tong.visitkorea.or.kr/cms/resource/03/2854703_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2854703_image3_1.jpg,Type3,127.1451122602,37.8269519529,6,20250806131306,29,,갈비장터,11179,41,650,FD,FD01,FD010100
경기도 양평군 양평읍 양평체육공원길 24,,31,A01,A0101,A01010500,2755829,12,20211013010323,http://tong.visitkorea.or.kr/cms/resource/69/3445169_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3445169_image3_1.jpg,Type1,127.4973262186,37.4836871538,6,20250318142534,19,,갈산공원,12562,41,830,NA,NA04,NA040500
경기도 군포시 속달동,,,,,,2751315,12,20210929231212,https://tong.visitkorea.or.kr/cms/resource/70/3523670_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/70/3523670_image3_1.jpg,Type1,126.9067,37.3338,6,20260319164652,,,갈치저수지,15890,41,410,NA,NA02,NA020300
경기도 수원시 영통구 대학1로8번길 83 (이의동),,31,A05,A0502,A05020100,2848359,39,20220902131952,http://tong.visitkorea.or.kr/cms/resource/57/2848357_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2848357_image3_1.jpg,Type3,127.0458807870,37.2981254847,6,20250526180943,13,,갈풍집,16226,41,117,FD,FD01,FD010100
경기도 고양시 덕양구 용두로 57 (용두동),,31,A05,A0502,A05020100,2873395,39,20221024150659,http://tong.visitkorea.or.kr/cms/resource/57/2873357_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2873357_image3_1.jpg,Type3,126.8879026871,37.6229377314,6,20250421175716,2,,갈현냉면집,10549,41,281,FD,FD01,FD010100
경기도 안산시 상록구 석호로 226 (사동),,,,,,3035896,28,20231110112616,https://tong.visitkorea.or.kr/cms/resource/18/3003318_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/18/3003318_image3_1.jpg,Type3,126.855400068245,37.293701247521035,6,20260414091950,,,감골시민홀,15620,41,271,VE,VE10,VE100200
경기도 남양주시 조안면 다산로747번길 45,,31,A05,A0502,A05020100,133832,39,20040220090000,,,,127.3029706666,37.5175657918,6,20250404132937,9,,감나무집,12283,41,360,FD,FD01,FD010100
경기도 성남시 분당구 탄천로 181 (야탑동),,,,,,2781641,39,20211126201133,,,,127.122824771204,37.4088177985021,6,20260313172943,,,감미옥 본점,13522,41,135,FD,FD01,FD010100
경기도 양평군 서종면 당산공원길 21-52,,31,B02,B0201,B02011600,3533129,32,20250908213608,,,,127.4430550985,37.6160902467,6,20251023143000,19,,감성보다 양평서종점,12500,41,830,AC,AC03,AC030200
경기도 여주시 칠산길 39 (상동),,31,A05,A0502,A05020100,2781669,39,20211126204408,http://tong.visitkorea.or.kr/cms/resource/38/2781838_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/38/2781838_image2_1.jpeg,Type3,127.6446101509,37.2891095950,6,20250701144604,20,,감성식탁,12634,41,670,FD,FD01,FD010100
,,31,C01,C0115,C01150001,2568556,25,20181122011533,,,,126.6890709905,37.7166316086,6,20230811092245,27,,감성이 꿈틀꿈틀 파주 여행,,41,480,C01,C0115,C01150001
경기 파주시 적성면 설마천로 238,,,,,,2569511,12,20181125013058,https://tong.visitkorea.or.kr/cms/resource/73/3494673_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/73/3494673_image3_1.jpg,Type3,126.947116,37.937772,6,20260309093631,,,감악산 출렁다리,10805,41,480,VE,VE01,VE010300
경기도 파주시 적성면 자장리,,31,A01,A0101,A01010400,125450,12,20021022090000,,,,126.9690139441,37.9417548169,6,20250915103229,27,,감악산(파주),10801,41,480,NA,NA01,NA010100
경기도 파주시 적성면 감골길 48,,31,A03,A0303,A03030500,2756569,28,20211013224805,http://tong.visitkorea.or.kr/cms/resource/01/2759101_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2759101_image3_1.jpg,Type3,126.9523135563,37.9118746691,6,20250730111520,27,,감악산낚시터레저타운,10805,41,480,LS,LS02,LS020500
경기도 구리시 이문안로 6-1 (교문동),,31,A05,A0502,A05020100,134877,39,20050203090000,,,,127.1320757594,37.5917013096,6,20251118165812,6,,감악산생꼬기꾸이,11938,41,310,FD,FD01,FD010100
경기도 용인시 수지구 고기로 104 (동천동),,31,A05,A0502,A05020100,2844797,39,20220829105509,http://tong.visitkorea.or.kr/cms/resource/94/2844794_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2844794_image3_1.jpg,Type3,127.0925140869,37.3463735088,6,20250718090000,23,,감치래비빔국수,16824,41,465,FD,FD01,FD010100
경기도 하남시 월호로 62,,,,,,2652735,39,20200416232155,https://tong.visitkorea.or.kr/cms/resource/22/4003422_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/22/4003422_image3_1.jpg,Type3,127.208449369105,37.5547219866931,6,20260123135606,,,갑산면옥,12925,41,450,FD,FD01,FD010100
경기도 용인시 처인구 포곡읍 성산로 447,,31,A05,A0502,A05020400,2742192,39,20210909215247,http://tong.visitkorea.or.kr/cms/resource/60/2750860_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2750860_image2_1.jpg,Type3,127.1941874129,37.2755779782,6,20250717112815,23,,갑짬뽕,17024,41,461,FD,FD02,FD020100
경기도 구리시 아차산로 302 (교문동),,31,A05,A0502,A05020100,2846694,39,20220831113730,http://tong.visitkorea.or.kr/cms/resource/74/2846674_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2846674_image3_1.jpg,Type3,127.1293651728,37.5819579477,6,20250429170230,6,,강가네한다리이향갈비 본점,11959,41,310,FD,FD01,FD010100
경기도 양주시 광적면 삼일로 123-74,,31,A05,A0502,A05020100,2788258,39,20211208015354,http://tong.visitkorea.or.kr/cms/resource/02/2788302_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/2788302_image3_1.jpg,Type3,126.9857656401,37.8294876595,6,20250106132909,18,,강경숯불바베큐,11414,41,630,FD,FD01,FD010100
경기도 여주시 대신면 천서리길 26,,,,,,133184,39,20030829090000,,,,127.548953993272,37.4031855667691,6,20260225104314,,,강계봉진막국수,12608,41,670,FD,FD01,FD010100
경기도 부천시 원미구 옥산로154번길 20 (도당동),,31,A04,A0401,A04010200,2781673,38,20211126204741,http://tong.visitkorea.or.kr/cms/resource/05/3554805_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/3554805_image3_1.jpg,Type1,126.7813212204,37.5072742799,6,20251023172830,11,,강남시장(부천),14526,41,192,SH,SH06,SH060200
경기도 시흥시 오이도로 149-1 (정왕동),,31,A05,A0502,A05020900,3588837,39,20251226153138,,,,126.6887174374,37.3475078614,6,20251226153152,14,,강남할배제빵소 오이도,15015,41,390,FD,FD03,FD030100
경기도 과천시 과천대로2길 54 (갈현동),비상교육사옥 G층,31,A05,A0502,A05020100,2895062,39,20221103162019,,,,126.9843055482,37.4069950973,6,20250626155246,3,,강릉동치미막국수과천점,13824,41,290,FD,FD01,FD010100
경기도 고양시 일산동구 중앙로1261번길 61 (장항동),,31,A05,A0502,A05020100,2891383,39,20221031102805,http://tong.visitkorea.or.kr/cms/resource/81/2891381_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2891381_image3_1.jpg,Type3,126.7702485676,37.6574649455,6,20250626154944,2,,강릉집,10402,41,285,FD,FD01,FD010100
경기도 가평군 청평면 북한강로 1871,,31,A05,A0502,A05020100,1208943,39,20110219011455,,,,127.3862443838,37.6849062131,6,20250317204917,1,,강마루,12458,41,820,FD,FD01,FD010100
경기도 광주시 남종면 태허정로 556,,31,A05,A0502,A05020100,1920538,39,20140523011038,http://tong.visitkorea.or.kr/cms/resource/40/3034840_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/3034840_image3_1.jpg,Type3,127.2829343027,37.4929405071,6,20250425105342,5,,강마을다람쥐,12709,41,610,FD,FD01,FD010100
경기도 이천시 마장면 지산로22번길 17,,31,A05,A0502,A05020100,135454,39,20061214090000,http://tong.visitkorea.or.kr/cms/resource/98/3048698_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/3048698_image3_1.jpg,Type3,127.3678343259,37.2214984781,6,20250723104755,26,,강민주의들밥 본점,17389,41,500,FD,FD01,FD010100
,,31,C01,C0116,C01160001,1960918,25,20141030024623,http://tong.visitkorea.or.kr/cms/resource/44/1091644_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/1091644_image3_1.jpg,Type3,127.5205087944,37.8193319398,4,20230809091023,1,,강변 따라 즐기는 오붓한 가족캠핑,,41,820,C01,C0116,C01160001
경기도 김포시 금포로 1202 (운양동),,31,A03,A0302,A03021700,2909820,28,20221116133406,http://tong.visitkorea.or.kr/cms/resource/04/2909804_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/04/2909804_image3_1.JPG,Type3,126.7008800686,37.6517588201,6,20250626161441,8,,강변글램핑,10075,41,570,AC,AC05,AC050100
경기도 하남시 미사동로 105-1 (미사동),,31,A05,A0502,A05020100,2862170,39,20220929153841,http://tong.visitkorea.or.kr/cms/resource/64/2862164_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/64/2862164_image3_1.JPG,Type3,127.2037974482,37.5763016184,6,20250820111510,30,,강변손두부,12900,41,450,FD,FD01,FD010100
경기도 양평군 강상면 양평대교길 79,,31,A02,A0202,A02020700,2765231,12,20211101185320,http://tong.visitkorea.or.kr/cms/resource/89/3020289_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/3020289_image3_1.jpg,Type3,127.4859661494,37.4832897707,6,20250624111006,19,,강상체육공원,12572,41,830,VE,VE03,VE030500
경기도 포천시 일동면 사직리,,31,A01,A0101,A01010400,125481,12,20031125090000,,,,127.3824086593,37.9691869397,6,20250319100215,29,,강씨봉,11118,41,650,NA,NA01,NA010100
경기도 가평군 북면 논남기길 520,,31,A01,A0101,A01010600,2774103,12,20211112215922,http://tong.visitkorea.or.kr/cms/resource/28/2774128_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2774128_image3_1.jpg,Type3,127.4083868175,37.9700067673,6,20250317204601,1,,강씨봉 자연휴양림,12400,41,820,NA,NA04,NA040600
경기도 가평군 북면 논남기길 402-19,,31,A02,A0201,A02010300,1201163,12,20110210230729,http://tong.visitkorea.or.kr/cms/resource/28/3386028_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/28/3386028_image3_1.JPG,Type3,127.4214078804,37.9689765715,6,20250318190822,1,,강영천효자문,12400,41,820,HS,HS01,HS010300
경기도 김포시 고촌읍 전호로 68,,31,A05,A0502,A05020100,2860557,39,20220927105341,http://tong.visitkorea.or.kr/cms/resource/47/2860547_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2860547_image3_1.jpg,Type3,126.7923702784,37.6038715774,6,20250502165411,8,,강원막국수,10135,41,570,FD,FD01,FD010100
